CellID,AHP,AP height,AP1-AP2int,AP9-AP10int,Adaptation,Halfwidth,Latency,Max dV/dt,Max firing freq,Membrane capacitance,Membrane resistance,Membrane time constant,Min dV/dt,Min latency,Rheobase,Sag Ratio,TH,Vm,dV/dt ratio,mAHP,minISI,staining
160810_6,28.228759765625,37.65869140625,17.4,54.05,3.38871473354232,0.275219333304811,170.2,11.077880859375,218.0,61.0162758620689,69.0460205078125,4.05,-9.09423828125,170.2,400.0,0.889121338912133,-28.1982421875,-70.604248046875,1.21812080536912,2.471923828125,3.6,Unknown
160811_1,16.05224609375,60.1806640625,45.95,31.25,0.70067264573991,0.877187039791456,354.3,8.7890625,50.0,69.3546330708661,144.195556640625,8.4,-3.96728515625,112.15,120.0,0.825740318906605,-31.097412109375,-71.6567993164062,2.21538461538461,5.43212890625,12.25,Unknown
160811_2,18.096923828125,65.91796875,43.4,44.5,0.935856992639327,0.677020792648618,258.4,11.5966796875,63.0,75.5925025746653,104.141235351562,7.0,-5.9814453125,80.3,160.0,0.770604395604395,-34.332275390625,-74.3003845214843,1.93877551020408,5.096435546875,8.05,Unknown
160811_3,26.2451152801513,54.8400840759277,100.15,43.5,0.704453441295546,0.243789333164469,926.15,18.2189929485321,263.0,81.7968889068504,56.45751953125,4.15,-15.1977534294128,395.55,440.0,0.773809389172255,-30.9448223114013,-74.8382568359375,1.19879513989693,3.90625,4.75,Unknown
160811_4,17.333984375,51.81884765625,46.25,33.6,0.750837988826815,0.73150503287196,358.4,8.60595703125,49.0,68.1785806451612,112.533569335937,6.45,-4.425048828125,90.15,120.0,0.73053152039555,-30.303955078125,-69.7250366210937,1.94482758620689,7.14111328125,11.8,Unknown
160817_10,6.04248046875,64.9719181060791,61.45,52.75,0.386446886446886,0.961453839985487,598.9,8.72802686691284,93.0,25.9709293010653,232.696437835693,4.8,-3.69262647628784,45.8,80.0,0.902280120346103,-41.0156211853027,-65.4144281387329,2.36363653972579,0.335693359375,3.2,Unknown
160817_11,27.34375,42.572021484375,23.5,22.05,0.868110236220472,0.325998412268809,902.85,11.505126953125,151.0,75.2690693069307,50.35400390625,4.35,-9.307861328125,128.95,480.0,0.932608695652174,-27.740478515625,-67.669677734375,1.23606557377049,1.28173828125,14.9,Unknown
160817_3,15.960693359375,71.502685546875,76.6,67.8,1.0527950310559,0.834820320839486,141.95,12.14599609375,19.0,103.54688,127.792358398437,11.85,-4.302978515625,141.95,160.0,0.866416978776529,-34.027099609375,-74.1775512695312,2.82269503546099,3.173828125,32.85,Unknown
160817_4,10.5285606384277,33.5693359375,5.05,154.75,13.0590717299578,0.421132622953118,92.1,6.98852634429931,212.0,43.3545846153846,44.25048828125,2.15,-5.40161228179931,0.05,560.0,0.892441860465116,-33.5693359375,-45.3185997009277,1.29378525886559,3.997802734375,3.05,Unknown
160817_8,21.5148906707763,72.479242324829,38.45,100.85,2.91473988439306,0.558117069496135,229.65,18.0053691864013,45.0,68.877084743669,122.45168685913,6.7,-6.65283155441284,76.55,160.0,0.996527776270736,-29.0832500457763,-78.2440185546875,2.7064219256323,0.030517578125,9.2,Unknown
160817_9,20.44677734375,63.751220703125,24.75,35.45,1.37403100775193,0.642658765734541,29.7,12.75634765625,65.0,58.5433250620347,173.187255859375,9.0,-6.103515625,23.75,120.0,0.994163424124513,-29.388427734375,-50.3921508789062,2.09,3.23486328125,6.0,Unknown
160818_1,17.3950157165527,45.745849609375,24.15,14.9,0.905775075987842,0.386227703895477,808.25,10.4675283432006,240.0,24.3566866141732,121.688795089721,2.95,-7.81249928474426,29.1,120.0,0.819263933982683,-36.651611328125,-60.9329221725463,1.33984375059604,0.0,3.0,Unknown
160818_4,25.5126953125,56.915283203125,6.55,8.1,1.22727272727272,0.212871138350983,3.5,21.91162109375,312.0,51.738947368421,79.345703125,3.75,-17.7001953125,2.3,120.0,0.894,-43.39599609375,-59.8831176757812,1.23793103448275,1.953125,3.0,Unknown
160818_5,15.350341796875,52.520751953125,34.3,36.3,1.39080459770114,0.684168647217303,122.7,8.941650390625,128.0,29.4657984496124,234.9853515625,5.8,-5.279541015625,59.7,120.0,0.932965299684542,-33.935546875,-72.3846435546875,1.69364161849711,0.396728515625,3.7,Unknown
160823_1,0.0,63.3544921875,8.0,33.05,1.61219512195121,1.10550567209152,8.75,8.1787109375,10.0,103.007171764705,95.5581665039062,8.35,-3.11279296875,2.35,120.0,0.98501872659176,-41.290283203125,-50.2220153808593,2.62745098039215,0.396728515625,8.0,Unknown
160823_2,6.622314453125,66.58935546875,76.8304809570312,175.918579101562,1.46297987110245,1.07737184518319,6.8,6.988525390625,4.0,128.53043767313,50.35400390625,8.85,-3.448486328125,2.35,120.0,0.93304535637149,-34.698486328125,-42.0242309570312,2.02654867256637,0.823974609375,22.25,Unknown
160823_4,18.951416015625,70.892333984375,38.85,44.5,1.12373737373737,0.610481169020884,377.6,13.5498046875,24.0,111.863172413793,46.9207763671875,4.95,-6.89697265625,32.4,1280.0,0.936241610738255,-40.46630859375,-81.09619140625,1.9646017699115,1.068115234375,23.5,Unknown
160823_5,11.077880859375,64.971923828125,55.65,119.6,4.18181818181818,0.73841178194953,135.3,11.505126953125,25.0,88.638618705036,53.7872314453125,4.7,-5.035400390625,69.05,1400.0,0.95702005730659,-29.693603515625,-80.977783203125,2.28484848484848,0.3662109375,23.9,Unknown
160915_4,12.908935546875,70.4345703125,53.1,27.45,0.608647450110864,0.753558911346836,130.35,14.2822265625,17.0,71.5320706260032,114.44091796875,8.5,-5.340576171875,130.35,80.0,0.848230912476722,-38.604736328125,-49.1282145182291,2.67428571428571,0.0,23.45,Unknown
160922_9,11.932373046875,59.50927734375,65.95,82.4,1.8270509977827,0.761482905159036,162.0,11.16943359375,3.0,136.997,75.9124755859375,8.08,-4.547119140625,3.25,480.0,0.961218836565097,-40.313720703125,-62.0536804199218,2.45637583892617,1.953125,65.95,Unknown
160923_2,11.53564453125,70.61767578125,88.6,79.75,0.750941619585687,1.00774190327153,119.0,12.6953125,105.0,106.811468322981,178.146362304687,16.4,-3.11279296875,119.0,80.0,0.778775510204081,-34.515380859375,-63.568115234375,4.07843137254901,0.457763671875,6.75,Unknown
160923_3,27.313232421875,65.12451171875,25.95,26.75,0.99074074074074,0.415309115421005,11.75,16.357421875,107.0,23.7234389140271,358.200073242187,7.0,-9.6435546875,11.75,40.0,0.80935412026726,-42.05322265625,-57.12890625,1.69620253164556,2.44140625,3.05,Unknown
160923_6,31.6162109375,40.771484375,16.45,17.05,1.01186943620178,0.314744300054203,221.45,10.19287109375,115.0,65.8298834080717,93.07861328125,5.6,-9.46044921875,21.4,360.0,0.943327239488117,-27.4658203125,-78.448486328125,1.0774193548387,0.06103515625,8.0,Unknown
160923_8,27.2216796875,44.86083984375,18.45,21.75,0.97752808988764,0.350134897993196,953.65,10.986328125,127.0,80.7615353535353,83.5418701171875,6.1,-9.033203125,302.85,360.0,0.945107398568019,-29.022216796875,-73.0847810444078,1.21621621621621,1.495361328125,7.1,Unknown
160927_2,22.15576171875,46.38671875,15.05,16.7,0.0952652595550484,0.289556267835116,16.65,14.6484375,253.0,36.0985180327868,125.885009765625,4.2,-9.46044921875,16.65,200.0,0.966442953020134,-37.109375,-73.92578125,1.54838709677419,2.105712890625,3.5,Unknown
160927_6,8.209228515625,61.6455078125,53.9,84.45,1.42652027027027,1.40019715548113,94.2,8.819580078125,147.0,97.2699717083786,209.426879882812,17.05,-2.105712890625,41.45,80.0,0.819497334348819,-33.5693359375,-67.9061889648437,4.18840579710144,0.762939453125,7.6,Unknown
160927_7,11.566162109375,54.656982421875,89.65,94.05,1.17709637046307,1.29988184191818,209.05,6.28662109375,145.0,117.486435036496,151.06201171875,15.35,-1.64794921875,42.3,120.0,0.810756972111553,-29.876708984375,-69.3267822265625,3.81481481481481,1.64794921875,3.15,Unknown
161004_1,14.4653282165527,66.7724590301513,54.0,87.5,1.0497900419916,0.840492393003097,130.05,10.7116692066192,58.0,46.5327404996528,212.097072601318,8.05,-4.05883741378784,130.05,80.0,0.733944907188586,-37.567138671875,-67.572021484375,2.63909787818349,1.52587890625,3.5,Unknown
161004_8,23.01025390625,49.163818359375,16.15,17.65,0.330215154349859,0.29573135764579,843.1,15.045166015625,139.0,82.1338903394255,81.2530517578125,6.0,-10.833740234375,252.75,360.0,0.924335378323108,-32.40966796875,-77.7725219726562,1.38873239436619,1.617431640625,5.3,Unknown
161006_5,12.359619140625,47.3632769584655,18.0,30.0,1.33630289532294,0.69760818585917,4.8,8.85009670257568,77.0,54.927648501838,302.88701057434,11.65,-3.96728420257568,1.95,40.0,0.695867747649293,-41.1376914978027,-48.4939537048339,2.23076952662729,3.570556640625,3.65,Unknown
161013_5,8.08715438842773,38.4826658964157,28.95,22.6,0.795774647887324,0.836448141605382,39.5,5.401611328125,58.0,21.6946785338274,210.571336746215,4.2,-2.685546875,39.5,80.0,0.781249982910154,-36.7431640625,-60.6811485290527,2.01136363636363,9.88769912719726,3.0,Unknown
161018_11,22.369384765625,80.9326171875,102.8,97.4,1.29780146568954,0.557956797647349,366.65,19.83642578125,26.0,83.6330723860589,70.953369140625,5.95,-7.476806640625,96.8,400.0,0.896842105263157,-35.0341796875,-76.318359375,2.65306122448979,3.5400390625,28.75,Unknown
161018_2,22.52197265625,59.539794921875,55.55,17.2,0.190687361419068,0.380533844277486,240.4,15.594482421875,191.0,46.9099789473684,104.522705078125,4.25,-9.552001953125,240.4,280.0,0.989208633093525,-31.829833984375,-78.948974609375,1.63258785942491,0.274658203125,4.75,Unknown
161018_6,14.9536094665527,55.1452617645263,56.8,41.7,0.856262833675564,0.733958336464197,471.85,10.3149404525756,68.0,80.9620149925037,152.969360351562,10.3,-4.79126000404357,103.55,80.0,0.147368421052631,-33.966064453125,-58.3343477249145,2.15286593586455,1.007080078125,5.3,Unknown
161018_9,11.8408222198486,28.5034160614013,59.05,63.0,0.890459363957597,1.31673827272276,413.5,5.79833889007568,53.0,36.166646811802,226.592922210693,7.05,-1.09863305091857,94.95,80.0,0.972200153336011,-27.9846172332763,-70.5322265625,5.27777576437157,1.46484375,3.0,Unknown
161202_1,14.1906700134277,62.7441387176513,64.35,53.9,0.971171171171171,0.922632427164747,143.45,9.55200196057558,98.0,43.231736768873,214.767503738403,7.85,-3.173828125,143.45,80.0,0.908625096992431,-34.332275390625,-59.1384849548339,3.00961538696289,6.22558975219726,3.25,Unknown
161202_2,15.380859375,82.244873046875,83.15,109.75,1.30035545023696,0.77176410271346,474.65,21.087646484375,48.0,167.451167346938,98.419189453125,15.65,-5.523681640625,32.25,40.0,0.744710860366713,-36.2548828125,-55.9524536132812,3.81767955801104,6.16455078125,7.9,Unknown
161202_3,20.660400390625,78.857421875,68.05,80.95,1.20820895522388,0.721567661485069,433.75,18.61572265625,47.0,117.590308571428,111.007690429687,15.7,-6.011962890625,49.2,40.0,0.833495618305744,-32.928466796875,-58.4869384765625,3.09644670050761,6.53076171875,10.8,Unknown
161202_5,15.6555137634277,60.5163555145263,53.65,62.6,1.39420935412026,0.559600813479435,100.8,12.9394522905349,114.0,52.3793916563845,300.216722488403,10.6,-7.20214796066284,100.8,40.0,0.924557344549398,-40.130615234375,-61.6134620666503,1.79661017257747,2.349853515625,3.8,Unknown
161202_6,22.430419921875,69.000244140625,76.5,67.85,1.15,0.535456359862247,263.9,15.44189453125,46.0,81.3550344827586,167.8466796875,10.8,-7.6904296875,263.9,120.0,0.882224645583424,-32.8369140625,-63.95263671875,2.0079365079365,3.84521484375,14.05,Unknown
161202_7,16.4794921875,64.788818359375,50.65,41.4,0.758241758241758,0.537140617585129,374.65,14.83154296875,87.0,86.3883636363636,98.419189453125,7.25,-7.537841796875,119.8,160.0,0.865996649916247,-38.6962890625,-72.16796875,1.96761133603238,5.37109375,5.75,Unknown
161216_1,24.3225059509277,74.615478515625,131.45,24.9,0.959537572254335,0.518873553897899,22.0,16.6320786476135,118.0,49.0463125955847,176.238918304443,7.25,-8.20922863483429,22.0,160.0,0.975188774322754,-35.46142578125,-69.8226928710937,2.02602210115558,1.983642578125,5.85,Unknown
170116_1,17.5476036071777,69.793701171875,46.15,51.75,1.08718487394957,0.712816845995028,131.55,18.4936509132385,52.0,149.526146767566,101.852416992187,15.8,-5.4931640625,39.5,40.0,0.777468745224488,-35.33935546875,-55.9081993103027,3.36666640625,6.40869522094726,9.75,Unknown
170116_4,19.47021484375,78.704833984375,68.6,54.55,0.869322709163346,0.72306522773208,407.05,23.162841796875,42.0,180.706975056689,110.626220703125,15.2,-5.279541015625,105.1,160.0,0.708955223880597,-31.951904296875,-65.5014038085937,4.38728323699422,6.500244140625,18.55,Unknown
170126_6,16.6015625,82.1533203125,54.85,56.5,0.95843935538592,0.652304193037975,300.05,22.979736328125,39.0,127.327085714285,100.7080078125,10.2,-5.67626953125,116.95,160.0,0.940409683426443,-35.980224609375,-74.8703002929687,4.04838709677419,3.448486328125,16.2,Unknown
170127_1,7.20214462280273,58.3190898895263,29.05,81.2,1.37046413502109,0.817544072288205,16.8,8.75854432582855,50.0,44.1090376010537,166.321,6.15,-3.75366187095642,16.8,120.0,0.679282060015807,-33.5693359375,-57.2151145935058,2.33333332274728,4.33349609375,4.1,Unknown
170127_2,15.1061992645263,49.3469200134277,76.25,51.7,0.83589329021827,1.14694784206881,611.7,6.01196241378784,141.0,56.606942717854,264.739942550659,12.6,-2.41088855266571,131.4,80.0,0.913971525545201,-27.4047832489013,-66.4619441986083,2.49367081159369,1.800537109375,3.05,Unknown
170127_3,16.204833984375,78.765869140625,55.65,75.95,1.15865751334858,0.951841593620921,125.95,14.862060546875,42.0,97.0490553191489,219.7265625,17.4,-4.119873046875,69.6,40.0,0.906923076923076,-33.99658203125,-59.9098205566406,3.6074074074074,2.716064453125,8.35,Unknown
170127_4,23.0712890625,69.122314453125,24.95,27.35,1.1891304347826,0.313351247918604,70.7,22.491455078125,248.0,40.3559327296248,186.538696289062,5.95,-13.641357421875,18.3,40.0,0.934615384615384,-33.935546875,-63.0569458007812,1.64876957494407,0.91552734375,3.0,Unknown
170127_5,17.3339824676513,57.7697715759277,33.35,34.05,0.860935524652338,0.847480494361583,240.85,9.27734303474426,99.0,51.3289015145981,226.59306526184,9.8,-3.84521448612213,47.8,40.0,0.84496692183752,-31.8298320770263,-61.7004364013671,2.41269845108182,2.96020889282226,3.95,Unknown
170127_6,17.3645000457763,80.718988418579,73.7,54.25,0.766784452296819,0.766944218162676,256.25,20.1110839694738,43.0,91.0605773225582,175.475978851318,13.2,-4.974365234375,80.6,120.0,0.897354470199595,-31.3415508270263,-71.307373046875,4.04294478228048,1.861572265625,12.05,Unknown
170127_9,22.3083477020263,45.379635810852,8.45,10.4,1.02463054187192,0.262106044869987,281.5,15.1977524757385,336.0,27.7209826784433,201.034450531005,4.6,-10.6811513900756,17.15,80.0,0.983316973335862,-30.0292949676513,-72.3335266113281,1.42285713596938,1.251220703125,3.0,Unknown
170130_1,14.434814453125,42.144775390625,68.5,60.9,0.964370546318289,1.05653087450387,131.2,4.791259765625,77.0,28.5326802721088,273.513793945312,5.6,-2.532958984375,131.2,80.0,0.948697068403908,-32.71484375,-73.773193359375,1.89156626506024,0.0,5.05,Unknown
170206_2,21.026611328125,49.0570068359375,36.8,19.25,1.27483443708609,0.518712054704059,141.05,8.843994140625,124.0,57.1298796382024,146.484375,7.65,-5.865478515625,7.8,80.0,0.846539060761184,-31.21337890625,-55.2696990966796,1.50780437044745,0.7049560546875,3.55,Unknown
170206_3,22.9705810546875,61.395263671875,32.65,39.75,1.00125944584382,0.428746063693137,188.3,13.232421875,188.0,53.2981287011448,121.4599609375,5.15,-8.6578369140625,188.3,160.0,0.775927221833449,-35.7513427734375,-69.6080017089843,1.52837504406062,1.812744140625,3.15,Unknown
170207_1,13.5803184509277,68.145751953125,67.1,84.7,1.00773349196906,0.99410927365587,310.85,10.8337395191192,47.0,101.980440847695,181.198024749755,15.95,-3.72314357757568,88.15,80.0,0.876394023325748,-33.447265625,-67.8024291992187,2.9098366188106,1.861572265625,7.35,Unknown
170207_2,20.3826904296875,81.1492919921875,92.6,75.55,0.767784552845528,0.745884305962931,221.95,20.7061767578125,42.0,111.601520450053,151.786804199218,14.0,-5.5572509765625,86.45,80.0,0.797688993341167,-33.6944580078125,-64.9273681640625,3.72597473915431,4.180908203125,13.6,Unknown
170222_2,20.3247051239013,78.186029434204,70.55,60.5,0.898292501855976,0.753121275004302,46.3,19.5922849178314,71.0,144.391073846553,155.6396484375,23.85,-5.126953125,46.3,40.0,0.958744614209037,-31.9213848114013,-51.5640220642089,3.82142852492559,2.777099609375,7.9,Unknown
170228_1,16.2048301696777,82.4890098571777,54.75,63.9,1.10267471958584,0.75518328437804,562.7,21.820066511631,57.0,224.202031512489,81.2530517578125,16.25,-5.73730492591857,33.7,0.0,0.795918407394347,-33.233642578125,-51.4862022399902,3.80319100925901,5.0048828125,10.35,Unknown
170228_2,17.059326171875,50.799560546875,4.8,10.75,1.16847826086956,0.379791980242389,282.8,12.548828125,28.0,87.5530058939096,20.751953125,1.7,-8.197021484375,0.95,120.0,0.935082872928176,-38.2568359375,-46.5347290039062,1.53090096798212,0.08544921875,3.25,Unknown
170228_3,20.2331581115722,84.8693809509277,31.15,35.7,1.07368421052631,0.698178627809976,15.65,27.1911602020263,27.0,40.4862807627434,394.05813217163,10.95,-5.49316358566284,15.65,40.0,0.962894242871713,-45.1354942321777,-66.9540405273437,4.95000008246528,3.96728515625,4.25,Unknown
170310_6,23.382568359375,52.79541015625,62.9,63.0,1.04477611940298,0.481949122404015,120.7,12.188720703125,127.0,50.6364869371873,165.10009765625,6.95,-7.70263671875,120.7,120.0,0.866245928338762,-29.644775390625,-70.8515930175781,1.5824088748019,4.437255859375,4.7,Unknown
170313_3,22.94921875,60.748291015625,68.4,57.3,0.97865072587532,0.54148054352534,334.4,15.362548828125,64.0,73.1016525868263,141.90673828125,9.3,-7.305908203125,148.25,120.0,0.862589928057554,-31.26220703125,-66.1726888020833,2.10275689223057,4.937744140625,8.9,Unknown
170313_4,19.1345176696777,53.7414531707763,91.4,106.75,1.17050438596491,0.547892053361059,149.5,12.5732426643371,89.0,150.779723150358,86.2884521484375,12.05,-6.34765577316284,79.75,80.0,0.82250656167979,-32.379150390625,-56.3578249613443,1.9807694546852,0.0,8.25,Unknown
170320_2,18.280029296875,64.141845703125,37.35,61.4,1.34796926454445,0.840148251152389,15.65,11.676025390625,51.0,112.802090056861,280.990600585937,28.0,-4.241943359375,15.65,40.0,0.933801138620415,-31.390380859375,-57.0648193359375,2.75251798561151,5.084228515625,6.05,Unknown
170919_7,18.68896484375,67.81005859375,56.05,52.35,1.06836734693877,0.508938637783522,228.7,15.72265625,93.0,83.3234986474301,98.0377197265625,7.05,-7.5439453125,228.7,160.0,0.866377874041986,-33.148193359375,-71.55029296875,2.084142394822,3.253173828125,4.0,Unknown
170919_8,19.500732421875,67.431640625,51.8,39.5,1.02730819245773,0.535541862900806,300.3,17.352294921875,66.0,114.962988630211,76.2176513671875,8.1,-7.18994140625,158.75,120.0,0.928972712680577,-30.328369140625,-66.5328979492187,2.41341256366723,2.252197265625,5.1,Unknown
170921_6,17.05322265625,63.68408203125,70.8,56.25,0.821767713659605,0.657540384799968,244.55,13.824462890625,66.0,82.9742747826086,136.032104492187,9.1,-5.2978515625,244.55,120.0,0.885892116182572,-32.171630859375,-72.8547668457031,2.60944700460829,3.167724609375,7.25,Unknown
171026_6,13.7939414978027,69.366455078125,85.35,84.2,0.829148202855736,0.692789476003586,614.75,14.2822256088256,43.0,91.4333364079316,111.389064788818,8.65,-5.34057575464248,107.15,120.0,0.867601194548751,-34.60693359375,-73.748779296875,2.67428574464286,2.777099609375,8.05,Unknown
171026_7,15.411376953125,62.603759765625,55.75,59.7,1.10046082949308,0.695241650442876,904.5,11.9384765625,54.0,67.1577059679767,162.811279296875,8.8,-5.26123046875,115.8,80.0,0.89150528169014,-35.882568359375,-68.8754272460937,2.2691415313225,1.96533203125,6.25,Unknown
171124_10,14.24560546875,52.008056640625,80.2,58.95,0.772102161100196,0.75912790327685,292.6,8.65478515625,48.0,77.8776233635448,130.043029785156,8.85,-4.01611328125,115.15,160.0,0.869607843137254,-32.75146484375,-69.6856689453125,2.15501519756838,2.81982421875,9.35,Unknown
171124_3,14.471435546875,59.55810546875,88.75,85.5,0.865384615384615,1.01635166638978,369.4,9.661865234375,32.0,89.1202653399668,132.980346679687,10.25,-3.08837890625,73.75,160.0,0.941362916006339,-30.084228515625,-74.322509765625,3.12845849802371,0.0,10.15,Unknown
171124_9,21.61865234375,47.79052734375,33.85,57.7,1.36245572609208,0.419047536971491,138.85,10.369873046875,87.0,53.9693804978476,262.374877929687,11.0,-7.171630859375,36.3,40.0,0.98585925802695,-34.24072265625,-68.4306335449218,1.44595744680851,0.0,3.85,Unknown
171206_3,21.2707500457763,64.9414043426513,89.85,69.35,0.927139037433155,0.542616890913229,693.55,15.8386225700378,38.0,105.547522070738,82.0159912109375,7.65,-7.110595703125,202.85,200.0,0.829313464431106,-30.7311992645263,-71.6959635416666,2.22746774409871,2.838134765625,20.55,Unknown
171206_4,16.0888671875,45.489501953125,31.15,76.2,2.17714285714285,0.462346529314206,17.45,10.540771484375,132.0,54.8026025712688,423.88916015625,18.7,-5.95703125,17.45,40.0,0.901715794104707,-37.85400390625,-57.6711654663085,1.76946721311475,5.999755859375,3.7,Unknown
171206_5,20.709228515625,66.00341796875,65.8,52.25,0.96938775510204,0.537759693893815,532.4,14.7216796875,77.0,93.0288977002379,113.983154296875,8.95,-7.18994140625,170.4,120.0,0.800383877159309,-34.65576171875,-69.385986328125,2.04753820033955,2.655029296875,7.45,Unknown
171206_6,12.7563438415527,75.98876953125,26.2,36.85,1.19063004846526,0.646215431301566,4.2,18.8598623275756,73.0,27.4315643998236,374.603223800659,7.55,-5.79834079742431,4.2,40.0,0.833158436067578,-39.764404296875,-52.9879018343412,3.2526308795015,9.918212890625,3.15,Unknown
171208_3,25.3295860290527,57.8613262176513,6.9,7.05,1.08461538461538,0.20141166236082,2.15,23.3459467887878,281.0,60.6614214876032,63.323974609375,2.8,-20.7519528865814,2.15,80.0,0.910714285714285,-36.285400390625,-46.315507253011,1.12499998994715,2.8076171875,3.25,Unknown
171208_6,12.9150390625,48.541259765625,64.95,47.7,0.789081885856079,0.706130495229145,272.25,7.9345703125,84.0,43.1710155535224,184.745788574218,6.3,-4.345703125,272.25,80.0,0.969102792632204,-40.07568359375,-78.4803771972656,1.82584269662921,2.825927734375,4.65,Unknown
171208_8,26.116943359375,47.83935546875,793.75,13.5,1.26168224299065,0.181842878120411,9.7,20.782470703125,111.0,88.8339641943734,41.5802001953125,2.65,-17.242431640625,9.7,480.0,0.909090909090909,-32.489013671875,-61.7709350585937,1.20530973451327,2.18505859375,7.25,Unknown
180129_4,16.4184551239013,59.8449668884277,49.55,44.6,1.01478953356086,0.570432932205244,301.95,12.26806640625,78.0,84.01246506775,86.9750022888183,6.65,-6.561279296875,143.55,240.0,0.872759799623566,-31.4941387176513,-73.9433288574218,1.86976744186046,3.936767578125,9.8,Unknown
180129_5,26.141357421875,38.189697265625,8.85,10.3,1.2189349112426,0.243914237195181,707.0,11.474609375,325.0,91.9206233766233,44.25048828125,4.05,-12.2314453125,707.0,560.0,0.934970139349701,-34.368896484375,-70.0955200195312,0.93812375249501,3.72314453125,8.45,Unknown
180201_1,11.7187461853027,54.8095684051513,113.05,67.4,0.880470280862181,0.681551539447441,308.65,10.3149418830871,112.0,108.380018333345,81.634521484375,8.0,-5.09643530845642,154.4,240.0,0.871647448107015,-33.294677734375,-70.172119140625,2.02395228405465,3.387451171875,6.75,Unknown
180201_2,11.273193359375,52.069091796875,93.2,66.95,0.892071952031978,0.729211160600232,691.8,9.088134765625,25.0,85.722194092827,59.5474243164062,4.65,-4.266357421875,272.65,440.0,0.901748971193415,-32.7880859375,-71.7942810058593,2.13018597997138,2.5115966796875,29.65,Unknown
180201_4,7.99560546875,50.1953125,53.6,55.9,1.38024691358024,0.812950168571598,779.8,7.568359375,67.0,106.930844317777,99.8687744140625,11.45,-3.61328125,257.0,120.0,0.806821523081446,-41.50390625,-70.8563232421875,2.09459459459459,1.8341064453125,9.45,Unknown
180201_5,18.42041015625,71.307373046875,53.95,39.5,0.781404549950544,0.557688481918884,488.25,13.861083984375,50.0,81.8458642533936,93.6126708984375,6.9,-7.4462890625,160.65,160.0,0.827102803738317,-36.553955078125,-73.0992126464843,1.86147540983606,5.11474609375,12.15,Unknown
180208_2,12.3779296875,59.716796875,59.85,43.95,0.803473491773309,0.761628653464698,574.85,8.6181640625,61.0,51.8430917874396,140.07568359375,6.55,-4.876708984375,158.15,120.0,0.89852738150023,-41.2353515625,-64.3429565429687,1.76720901126408,5.670166015625,6.0,Unknown
180309_1,26.06201171875,63.5375957489013,7.65,8.65,1.16891891891891,0.222839112559104,8.45,25.6042461395263,126.0,59.9585,65.9942626953125,2.15,-19.8974595069885,6.2,520.0,0.778947368421052,-39.154052734375,-60.424801826477,1.28680981260615,6.622314453125,6.05,Unknown
180309_2,7.3486328125,46.429443359375,27.55,66.25,1.80027173913043,0.927027551228786,65.25,5.047607421875,32.0,119.544495114006,47.5311279296875,5.6,-3.076171875,21.9,160.0,0.972075705864101,-39.2333984375,-54.5465087890625,1.64087301587301,1.01318359375,6.7,Unknown
180309_5,25.4150390625,34.722900390625,29.95,41.2,1.5755258126195,0.306162868428388,530.1,9.832763671875,170.0,68.966743624161,161.590576171875,9.8,-7.31201171875,58.45,120.0,0.929214659685864,-31.036376953125,-64.7212219238281,1.34474123539232,5.84716796875,4.95,Unknown
180309_6,2.30712890625,60.882568359375,59.2,70.35,1.16184971098265,0.877827157584444,100.85,10.150146484375,29.0,69.0227144408252,67.6727294921875,4.85,-3.863525390625,21.75,280.0,0.986865942028985,-45.062255859375,-63.7051391601562,2.62717219589257,0.0,10.1,Unknown
180309_7,16.2048301696777,72.32666015625,73.3,60.75,0.986201298701298,0.633059631660241,627.45,14.251708984375,52.0,80.6206690955829,99.9451160430908,7.95,-6.59179639816284,117.5,120.0,0.947750353365448,-37.750244140625,-63.7863136291503,2.1620371934344,3.5400390625,13.2,Unknown
180309_8,8.0810546875,59.051513671875,65.7,108.85,1.23063877897117,0.863617441446523,203.85,10.162353515625,30.0,178.870053070507,42.3431396484375,9.0,-3.64990234375,113.35,280.0,0.981414868105515,-30.18798828125,-51.5835571289062,2.78428093645484,0.140380859375,19.65,Unknown
180726_1,19.4702129364013,72.784418106079,73.45,79.8,1.03034215622982,0.578361126459937,141.85,19.7143545150756,49.0,127.047929302592,99.5635986328125,11.05,-5.70678806304931,84.55,200.0,0.891199956479982,-28.8085918426513,-68.662109375,3.45454471013624,3.387451171875,14.35,Unknown
180726_2,18.109130859375,77.606201171875,62.05,56.15,0.757759784075573,0.617807151839527,111.45,20.98388671875,55.0,115.477590361445,110.321044921875,11.7,-5.499267578125,61.85,200.0,0.926204819277108,-30.92041015625,-73.793701171875,3.81576026637069,2.130126953125,8.85,Unknown
180802_1,15.179443359375,67.85888671875,95.1,97.1,1.13500876680303,0.715586840479227,150.05,14.5751953125,66.0,150.779723150358,86.2884521484375,12.05,-5.694580078125,75.8,120.0,0.82250656167979,-35.4248046875,-60.40869140625,2.55948553054662,5.55419921875,6.35,Unknown
180802_2,13.909912109375,56.201171875,71.2,26.7,0.537223340040241,0.628420529811022,552.1,10.321044921875,104.0,49.7957637262555,161.285400390625,7.3,-4.6630859375,411.4,160.0,0.851228978007762,-36.004638671875,-63.40966796875,2.21335078534031,0.0,4.3,Unknown
